"Date";"Value"
"02/15/1978";1,9213
"02/16/1978";1,935
"02/17/1978";1,8825
"02/21/1978";1,91
"02/22/1978";1,84
"02/23/1978";1,8003
"02/24/1978";1,777
"02/27/1978";1,7088
"02/28/1978";1,6351
"03/01/1978";1,5986
"03/02/1978";1,5586
"03/03/1978";1,5186
"03/06/1978";1,4933
"03/07/1978";1,4697
"03/08/1978";1,5097
"03/09/1978";1,5497
"03/10/1978";1,5683
"03/13/1978";1,5876
"03/14/1978";1,625
"03/15/1978";1,5854
"03/16/1978";1,564
"03/17/1978";1,536
"03/20/1978";1,5179
"03/21/1978";1,5579
"03/22/1978";1,5604
"03/23/1978";1,581
"03/27/1978";1,6721
"03/28/1978";1,7288
"03/29/1978";1,7251
"03/30/1978";1,7
"03/31/1978";1,6865
"04/03/1978";1,625
"04/04/1978";1,6446
"04/05/1978";1,66
"04/06/1978";1,6963
"04/07/1978";1,705
"04/10/1978";1,7375
"04/11/1978";1,7998
"04/12/1978";1,8098
"04/13/1978";1,7905
"04/14/1978";1,78
"04/17/1978";1,765
"04/18/1978";1,7633
"04/19/1978";1,7778
"04/20/1978";1,7784
"04/21/1978";1,7425
"04/24/1978";1,7225
"04/25/1978";1,6808
"04/26/1978";1,6497
"04/27/1978";1,6223
"04/28/1978";1,5825
"05/01/1978";1,5638
"05/02/1978";1,5583
"05/03/1978";1,545
"05/04/1978";1,5471
"05/05/1978";1,5371
"05/08/1978";1,5292
"05/09/1978";1,545
"05/10/1978";1,5789
"05/11/1978";1,5893
"05/12/1978";1,5875
"05/15/1978";1,6088
"05/16/1978";1,6355
"05/17/1978";1,62
"05/18/1978";1,63
"05/19/1978";1,63
"05/22/1978";1,6185
"05/23/1978";1,6324
"05/24/1978";1,6675
"05/25/1978";1,66
"05/26/1978";1,685
"05/30/1978";1,687
"05/31/1978";1,71
"06/01/1978";1,7475
"06/02/1978";1,8201
"06/05/1978";1,8575
"06/06/1978";1,7259
"06/07/1978";1,7398
"06/08/1978";1,735
"06/09/1978";1,71
"06/12/1978";1,655
"06/13/1978";1,6613
"06/14/1978";1,6691
"06/15/1978";1,6985
"06/16/1978";1,6515
"06/19/1978";1,583
"06/20/1978";1,6252
"06/21/1978";1,626
"06/22/1978";1,6375
"06/23/1978";1,609
"06/26/1978";1,6225
"06/27/1978";1,5903
"06/28/1978";1,5672
"06/29/1978";1,54
"06/30/1978";1,4862
"07/03/1978";1,4218
"07/05/1978";1,3823
"07/06/1978";1,3423
"07/07/1978";1,3663
"07/10/1978";1,335
"07/11/1978";1,3381
"07/12/1978";1,3188
"07/13/1978";1,3125
"07/14/1978";1,2725
"07/17/1978";1,2325
"07/18/1978";1,2039
"07/19/1978";1,2308
"07/20/1978";1,2102
"07/21/1978";1,1702
"07/24/1978";1,1363
"07/25/1978";1,09
"07/26/1978";1,1703
"07/27/1978";1,2148
"07/28/1978";1,2444
"07/31/1978";1,2846
"08/01/1978";1,2112
"08/02/1978";1,225
"08/03/1978";1,19
"08/04/1978";1,2256
"08/07/1978";1,2254
"08/08/1978";1,2669
"08/09/1978";1,27
"08/10/1978";1,3096
"08/11/1978";1,3045
"08/14/1978";1,43
"08/15/1978";1,3525
"08/16/1978";1,3966
"08/17/1978";1,4475
"08/18/1978";1,525
"08/21/1978";1,4456
"08/22/1978";1,5157
"08/23/1978";1,49
"08/24/1978";1,5024
"08/25/1978";1,55
"08/28/1978";1,5566
"08/29/1978";1,5323
"08/30/1978";1,5253
"08/31/1978";1,5259
"09/01/1978";1,5355
"09/05/1978";1,5038
"09/06/1978";1,5033
"09/07/1978";1,4838
"09/08/1978";1,4438
"09/11/1978";1,4613
"09/12/1978";1,5013
"09/13/1978";1,5016
"09/14/1978";1,4965
"09/15/1978";1,5002
"09/18/1978";1,51
"09/19/1978";1,4725
"09/20/1978";1,4858
"09/21/1978";1,4545
"09/22/1978";1,4873
"09/25/1978";1,5283
"09/26/1978";1,5088
"09/27/1978";1,4915
"09/28/1978";1,482
"09/29/1978";1,4965
"10/02/1978";1,5125
"10/03/1978";1,5378
"10/04/1978";1,5497
"10/05/1978";1,548
"10/06/1978";1,5688
"10/10/1978";1,545
"10/11/1978";1,5625
"10/12/1978";1,5725
"10/13/1978";1,5688
"10/16/1978";1,537
"10/17/1978";1,5156
"10/18/1978";1,5425
"10/19/1978";1,4869
"10/20/1978";1,4887
"10/23/1978";1,4775
"10/24/1978";1,48
"10/25/1978";1,5086
"10/26/1978";1,4925
"10/27/1978";1,5273
"10/30/1978";1,539
"10/31/1978";1,5306
"11/01/1978";1,535
"11/02/1978";1,5217
"11/03/1978";1,515
"11/06/1978";1,5063
"11/08/1978";1,482
"11/09/1978";1,49
"11/10/1978";1,5066
"11/13/1978";1,4813
"11/14/1978";1,4864
"11/15/1978";1,44
"11/16/1978";1,39
"11/17/1978";1,4325
"11/20/1978";1,442
"11/21/1978";1,45
"11/22/1978";1,4463
"11/24/1978";1,4675
"11/27/1978";1,4004
"11/28/1978";1,3947
"11/29/1978";1,3913
"11/30/1978";1,3553
"12/01/1978";1,2998
"12/04/1978";1,275
"12/05/1978";1,2763
"12/06/1978";1,2736
"12/07/1978";1,2799
"12/08/1978";1,2751
"12/11/1978";1,2687
"12/12/1978";1,2287
"12/13/1978";1,1887
"12/14/1978";1,2487
"12/15/1978";1,2734
"12/18/1978";1,269
"12/19/1978";1,2629
"12/20/1978";1,2744
"12/21/1978";1,286
"12/22/1978";1,3164
"12/26/1978";1,34
"12/27/1978";1,3318
"12/28/1978";1,324
"12/29/1978";1,3288
"01/02/1979";1,3497
"01/03/1979";1,3598
"01/04/1979";1,3636
"01/05/1979";1,3466
"01/08/1979";1,356
"01/09/1979";1,357
"01/10/1979";1,3305
"01/11/1979";1,2926
"01/12/1979";1,3025
"01/15/1979";1,3013
"01/16/1979";1,2939
"01/17/1979";1,2698
"01/18/1979";1,3
"01/19/1979";1,292
"01/22/1979";1,289
"01/23/1979";1,2819
"01/24/1979";1,2571
"01/25/1979";1,2577
"01/26/1979";1,2447
"01/29/1979";1,245
"01/30/1979";1,248
"01/31/1979";1,2776
"02/01/1979";1,275
"02/02/1979";1,2875
"02/05/1979";1,2775
"02/06/1979";1,2709
"02/07/1979";1,2617
"02/08/1979";1,2555
"02/09/1979";1,257
"02/12/1979";1,2525
"02/13/1979";1,2502
"02/14/1979";1,245
"02/15/1979";1,2225
"02/16/1979";1,225
"02/20/1979";1,2494
"02/21/1979";1,2596
"02/22/1979";1,2816
"02/23/1979";1,2839
"02/26/1979";1,2751
"02/27/1979";1,26
"02/28/1979";1,2723
"03/01/1979";1,2748
"03/02/1979";1,2778
"03/05/1979";1,3138
"03/06/1979";1,3122
"03/07/1979";1,325
"03/08/1979";1,3588
"03/09/1979";1,3586
"03/12/1979";1,3436
"03/13/1979";1,3541
"03/14/1979";1,3386
"03/15/1979";1,3344
"03/16/1979";1,33
"03/19/1979";1,3288
"03/20/1979";1,3291
"03/21/1979";1,3211
"03/22/1979";1,3436
"03/23/1979";1,369
"03/26/1979";1,3648
"03/27/1979";1,3562
"03/28/1979";1,3728
"03/29/1979";1,368
"03/30/1979";1,3749
"04/02/1979";1,3438
"04/03/1979";1,3719
"04/04/1979";1,3621
"04/05/1979";1,359
"04/06/1979";1,3665
"04/09/1979";1,4055
"04/10/1979";1,428
"04/11/1979";1,4318
"04/12/1979";1,4299
"04/16/1979";1,4225
"04/17/1979";1,42
"04/18/1979";1,421
"04/19/1979";1,429
"04/20/1979";1,4385
"04/23/1979";1,4275
"04/24/1979";1,4341
"04/25/1979";1,4473
"04/26/1979";1,4801
"04/27/1979";1,5356
"04/30/1979";1,5508
"05/01/1979";1,5587
"05/02/1979";1,5503
"05/03/1979";1,5672
"05/04/1979";1,589
"05/07/1979";1,5891
"05/08/1979";1,5844
"05/09/1979";1,5757
"05/10/1979";1,578
"05/11/1979";1,5759
"05/14/1979";1,57
"05/15/1979";1,5506
"05/16/1979";1,5505
"05/17/1979";1,5105
"05/18/1979";1,5203
"05/21/1979";1,5401
"05/22/1979";1,5325
"05/23/1979";1,5219
"05/24/1979";1,5166
"05/25/1979";1,5266
"05/29/1979";1,5075
"05/30/1979";1,5154
"05/31/1979";1,5582
"06/01/1979";1,7499
"06/04/1979";1,8372
"06/05/1979";1,866
"06/06/1979";1,8661
"06/07/1979";1,8449
"06/08/1979";1,8687
"06/11/1979";1,8543
"06/12/1979";1,8608
"06/13/1979";1,9151
"06/14/1979";2,0313
"06/15/1979";1,9674
"06/18/1979";1,92
"06/19/1979";1,9462
"06/20/1979";1,98
"06/21/1979";2,01
"06/22/1979";1,9911
"06/25/1979";2,0338
"06/26/1979";2,0565
"06/27/1979";2,0996
"06/28/1979";2,1532
"06/29/1979";2,2027
"07/02/1979";2,1753
"07/03/1979";2,1554
"07/05/1979";2,19
"07/06/1979";2,15
"07/09/1979";2,11
"07/10/1979";2,1391
"07/11/1979";2,1244
"07/12/1979";2,0844
"07/13/1979";2,0444
"07/16/1979";2,0326
"07/17/1979";2,0489
"07/18/1979";2,0629
"07/19/1979";2,1029
"07/20/1979";2,1229
"07/23/1979";2,0829
"07/24/1979";2,0429
"07/25/1979";2,0571
"07/26/1979";2,0369
"07/27/1979";1,9677
"07/30/1979";1,9
"07/31/1979";1,98
"08/01/1979";2,0153
"08/02/1979";1,9748
"08/03/1979";1,9696
"08/06/1979";1,945
"08/07/1979";1,95
"08/08/1979";1,9729
"08/09/1979";2,005
"08/10/1979";2,0062
"08/13/1979";2,01
"08/14/1979";2,0375
"08/15/1979";2,0263
"08/16/1979";2,035
"08/17/1979";2,0535
"08/20/1979";2,0699
"08/21/1979";2,0982
"08/22/1979";2,1205
"08/23/1979";2,1496
"08/24/1979";2,1139
"08/27/1979";2,1593
"08/28/1979";2,1503
"08/29/1979";2,134
"08/30/1979";2,1152
"08/31/1979";2,0951
"09/04/1979";2,0822
"09/05/1979";2,0809
"09/06/1979";2,076
"09/07/1979";2,0589
"09/10/1979";2,0426
"09/11/1979";2,0404
"09/12/1979";2,0795
"09/13/1979";2,1123
"09/14/1979";2,1482
"09/17/1979";2,1535
"09/18/1979";2,1444
"09/19/1979";2,1208
"09/20/1979";2,1483
"09/21/1979";2,1737
"09/24/1979";2,1612
"09/25/1979";2,1521
"09/26/1979";2,1588
"09/27/1979";2,1541
"09/28/1979";2,1381
"10/01/1979";2,1629
"10/02/1979";2,175
"10/03/1979";2,1649
"10/04/1979";2,1823
"10/05/1979";2,1821
"10/08/1979";2,1895
"10/09/1979";2,1648
"10/10/1979";2,1364
"10/11/1979";2,1314
"10/12/1979";2,0818
"10/15/1979";2,0885
"10/16/1979";2,11
"10/17/1979";2,0528
"10/18/1979";2,0516
"10/19/1979";2,1698
"10/22/1979";2,1528
"10/23/1979";2,1462
"10/24/1979";2,1485
"10/25/1979";2,1495
"10/26/1979";2,1406
"10/29/1979";2,1494
"10/30/1979";2,105
"10/31/1979";2,123
"11/01/1979";2,1199
"11/02/1979";2,1129
"11/05/1979";2,1098
"11/06/1979";2,1338
"11/07/1979";2,1356
"11/08/1979";2,1397
"11/09/1979";2,1545
"11/12/1979";2,1721
"11/13/1979";2,1851
"11/14/1979";2,1548
"11/15/1979";2,1625
"11/16/1979";2,1829
"11/19/1979";2,1727
"11/20/1979";2,1714
"11/21/1979";2,169
"11/23/1979";2,177
"11/26/1979";2,19
"11/27/1979";2,1754
"11/28/1979";2,1499
"11/29/1979";2,1028
"11/30/1979";2,087
"12/03/1979";2,0185
"12/04/1979";1,9785
"12/05/1979";1,997
"12/06/1979";1,98
"12/07/1979";1,94
"12/10/1979";1,9775
"12/11/1979";1,9625
"12/12/1979";1,9225
"12/13/1979";1,9265
"12/14/1979";1,9235
"12/17/1979";1,9155
"12/18/1979";1,9225
"12/19/1979";1,939
"12/20/1979";1,932
"12/21/1979";1,9045
"12/26/1979";1,8735
"12/27/1979";1,832
"12/28/1979";1,8155
"12/31/1979";1,8155
"01/02/1980";1,776
"01/03/1980";1,715
"01/04/1980";1,7615
"01/07/1980";1,786
"01/08/1980";1,8055
"01/09/1980";1,7615
"01/10/1980";1,795
"01/11/1980";1,83
"01/14/1980";1,79
"01/15/1980";1,7335
"01/16/1980";1,7335
"01/17/1980";1,7395
"01/18/1980";1,738
"01/21/1980";1,727
"01/22/1980";1,6745
"01/23/1980";1,6245
"01/24/1980";1,6505
"01/25/1980";1,6375
"01/28/1980";1,655
"01/29/1980";1,65
"01/30/1980";1,65
"01/31/1980";1,664
"02/01/1980";1,686
"02/04/1980";1,6895
"02/05/1980";1,66
"02/06/1980";1,676
"02/07/1980";1,662
"02/08/1980";1,6635
"02/11/1980";1,653
"02/13/1980";1,638
"02/14/1980";1,63
"02/15/1980";1,6645
"02/19/1980";1,686
"02/20/1980";1,675
"02/21/1980";1,6845
"02/22/1980";1,701
"02/25/1980";1,728
"02/26/1980";1,754
"02/27/1980";1,7722
"02/28/1980";1,7962
"02/29/1980";1,8174
"03/03/1980";1,87
"03/04/1980";1,9075
"03/05/1980";1,945
"03/06/1980";1,905
"03/07/1980";1,915
"03/10/1980";1,922
"03/11/1980";1,9065
"03/12/1980";1,9095
"03/13/1980";1,909
"03/14/1980";1,9055
"03/17/1980";1,886
"03/18/1980";1,873
"03/19/1980";1,8805
"03/20/1980";1,904
"03/21/1980";1,9095
"03/24/1980";1,8955
"03/25/1980";1,877
"03/26/1980";1,8835
"03/27/1980";1,876
"03/28/1980";1,8525
"03/31/1980";1,8225
"04/01/1980";1,79
"04/02/1980";1,793
"04/03/1980";1,8405
"04/07/1980";1,8625
"04/08/1980";1,8635
"04/09/1980";1,847
"04/10/1980";1,857
"04/11/1980";1,8675
"04/14/1980";1,86
"04/15/1980";1,8545
"04/16/1980";1,8485
"04/17/1980";1,8445
"04/18/1980";1,838
"04/21/1980";1,837
"04/22/1980";1,8305
"04/23/1980";1,836
"04/24/1980";1,819
"04/25/1980";1,8325
"04/28/1980";1,819
"04/29/1980";1,8142
"04/30/1980";1,8304
"05/01/1980";1,8735
"05/02/1980";1,9135
"05/05/1980";1,9495
"05/06/1980";1,9435
"05/07/1980";1,954
"05/08/1980";1,964
"05/09/1980";2
"05/12/1980";1,9945
"05/13/1980";1,984
"05/14/1980";2,0195
"05/15/1980";2,0305
"05/16/1980";2,028
"05/19/1980";1,9885
"05/20/1980";2,002
"05/21/1980";1,988
"05/22/1980";2,0175
"05/23/1980";2,0065
"05/27/1980";1,975
"05/28/1980";1,975
"05/29/1980";1,971
"05/30/1980";1,9405
"06/02/1980";1,985
"06/03/1980";1,985
"06/04/1980";1,966
"06/05/1980";1,961
"06/06/1980";1,923
"06/09/1980";1,917
"06/10/1980";1,9285
"06/11/1980";1,934
"06/12/1980";1,919
"06/13/1980";1,896
"06/16/1980";1,826
"06/17/1980";1,803
"06/18/1980";1,7485
"06/19/1980";1,783
"06/20/1980";1,68
"06/23/1980";1,6485
"06/24/1980";1,7465
"06/25/1980";1,7965
"06/26/1980";1,8159
"06/27/1980";1,8264
"06/30/1980";1,7593
"07/01/1980";1,769
"07/02/1980";1,7115
"07/03/1980";1,6515
"07/07/1980";1,7115
"07/08/1980";1,6585
"07/09/1980";1,6145
"07/10/1980";1,6485
"07/11/1980";1,7085
"07/14/1980";1,744
"07/15/1980";1,7345
"07/16/1980";1,7005
"07/17/1980";1,6605
"07/18/1980";1,658
"07/21/1980";1,647
"07/22/1980";1,657
"07/23/1980";1,636
"07/24/1980";1,5965
"07/25/1980";1,5375
"07/28/1980";1,391
"07/29/1980";1,3925
"07/30/1980";1,4265
"07/31/1980";1,4305
"08/01/1980";1,379
"08/04/1980";1,3745
"08/05/1980";1,441
"08/06/1980";1,491
"08/07/1980";1,4765
"08/08/1980";1,3875
"08/11/1980";1,4215
"08/12/1980";1,436
"08/13/1980";1,4215
"08/14/1980";1,467
"08/15/1980";1,494
"08/18/1980";1,4625
"08/19/1980";1,4285
"08/20/1980";1,4095
"08/21/1980";1,3395
"08/22/1980";1,3155
"08/25/1980";1,2785
"08/26/1980";1,3199
"08/27/1980";1,3454
"08/28/1980";1,3491
"08/29/1980";1,3352
"09/02/1980";1,3125
"09/03/1980";1,3295
"09/04/1980";1,342
"09/05/1980";1,3535
"09/08/1980";1,3935
"09/09/1980";1,4335
"09/10/1980";1,431
"09/11/1980";1,371
"09/12/1980";1,325
"09/15/1980";1,3025
"09/16/1980";1,356
"09/17/1980";1,322
"09/18/1980";1,338
"09/19/1980";1,306
"09/22/1980";1,352
"09/23/1980";1,3135
"09/24/1980";1,298
"09/25/1980";1,2545
"09/26/1980";1,2345
"09/29/1980";1,2875
"09/30/1980";1,2665
"10/01/1980";1,265
"10/02/1980";1,269
"10/03/1980";1,282
"10/06/1980";1,2435
"10/07/1980";1,284
"10/08/1980";1,301
"10/09/1980";1,32
"10/10/1980";1,328
"10/13/1980";1,3225
"10/14/1980";1,321
"10/15/1980";1,344
"10/16/1980";1,3325
"10/17/1980";1,3215
"10/20/1980";1,298
"10/21/1980";1,27
"10/22/1980";1,2515
"10/23/1980";1,2475
"10/24/1980";1,2685
"10/27/1980";1,29
"10/28/1980";1,2605
"10/29/1980";1,2505
"10/30/1980";1,2535
"10/31/1980";1,2515
"11/03/1980";1,2175
"11/05/1980";1,226
"11/06/1980";1,188
"11/07/1980";1,13
"11/10/1980";1,0805
"11/11/1980";1,083
"11/12/1980";1,119
"11/13/1980";1,103
"11/14/1980";1,091
"11/17/1980";1,041
"11/18/1980";1,1005
"11/19/1980";1,1395
"11/20/1980";1,1425
"11/21/1980";1,1565
"11/24/1980";1,1449
"11/25/1980";1,1631
"11/26/1980";1,1775
"11/28/1980";1,2007
"12/01/1980";1,216
"12/02/1980";1,203
"12/03/1980";1,243
"12/04/1980";1,2355
"12/05/1980";1,227
"12/08/1980";1,219
"12/09/1980";1,2115
"12/10/1980";1,2015
"12/11/1980";1,1615
"12/12/1980";1,14
"12/15/1980";1,18
"12/16/1980";1,21
"12/17/1980";1,2195
"12/18/1980";1,221
"12/19/1980";1,202
"12/22/1980";1,235
"12/23/1980";1,2605
"12/24/1980";1,281
"12/29/1980";1,295
"12/30/1980";1,27
"12/31/1980";1,268
"01/05/1981";1,317
"01/06/1981";1,315
"01/07/1981";1,2985
"01/08/1981";1,2795
"01/09/1981";1,301
"01/12/1981";1,3165
"01/13/1981";1,336
"01/14/1981";1,3275
"01/15/1981";1,323
"01/16/1981";1,33
"01/19/1981";1,293
"01/20/1981";1,3035
"01/21/1981";1,271
"01/22/1981";1,2725
"01/23/1981";1,2375
"01/26/1981";1,202
"01/27/1981";1,206
"01/28/1981";1,203
"01/29/1981";1,203
"01/30/1981";1,2235
"02/02/1981";1,2195
"02/03/1981";1,197
"02/04/1981";1,166
"02/05/1981";1,1955
"02/06/1981";1,213
"02/09/1981";1,207
"02/10/1981";1,21
"02/11/1981";1,188
"02/12/1981";1,199
"02/13/1981";1,2325
"02/17/1981";1,202
"02/18/1981";1,1915
"02/19/1981";1,202
"02/20/1981";1,22
"02/23/1981";1,2175
"02/24/1981";1,2321
"02/25/1981";1,2334
"02/26/1981";1,2203
"02/27/1981";1,2268
"03/02/1981";1,2145
"03/03/1981";1,236
"03/04/1981";1,23
"03/05/1981";1,236
"03/06/1981";1,227
"03/09/1981";1,2085
"03/10/1981";1,1975
"03/11/1981";1,1805
"03/12/1981";1,197
"03/13/1981";1,2075
"03/16/1981";1,21
"03/17/1981";1,198
"03/18/1981";1,238
"03/19/1981";1,2635
"03/20/1981";1,259
"03/23/1981";1,285
"03/24/1981";1,287
"03/25/1981";1,2845
"03/26/1981";1,2715
"03/27/1981";1,266
"03/30/1981";1,278
"03/31/1981";1,2865
"04/01/1981";1,2715
"04/02/1981";1,275
"04/03/1981";1,271
"04/06/1981";1,248
"04/07/1981";1,25
"04/08/1981";1,2525
"04/09/1981";1,2435
"04/10/1981";1,2435
"04/13/1981";1,217
"04/14/1981";1,24
"04/15/1981";1,252
"04/16/1981";1,2635
"04/20/1981";1,2585
"04/21/1981";1,2655
"04/22/1981";1,264
"04/23/1981";1,263
"04/24/1981";1,2725
"04/27/1981";1,287
"04/28/1981";1,2819
"04/29/1981";1,2668
"04/30/1981";1,2678
"05/01/1981";1,276
"05/04/1981";1,2715
"05/05/1981";1,265
"05/06/1981";1,2755
"05/07/1981";1,2705
"05/08/1981";1,279
"05/11/1981";1,279
"05/12/1981";1,2775
"05/13/1981";1,257
"05/14/1981";1,235
"05/15/1981";1,195
"05/18/1981";1,168
"05/19/1981";1,128
"05/20/1981";1,1225
"05/21/1981";1,167
"05/22/1981";1,149
"05/26/1981";1,148
"05/27/1981";1,19
"05/28/1981";1,1705
"05/29/1981";1,138
"06/01/1981";1,1055
"06/02/1981";1,118
"06/03/1981";1,095
"06/04/1981";1,028
"06/05/1981";1,048
"06/08/1981";0,994
"06/09/1981";0,939
"06/10/1981";1,0265
"06/11/1981";1
"06/12/1981";1,0365
"06/15/1981";1,0105
"06/16/1981";0,9325
"06/17/1981";0,93
"06/18/1981";0,9515
"06/19/1981";0,964
"06/22/1981";0,8915
"06/23/1981";0,8805
"06/24/1981";0,889
"06/25/1981";0,8759
"06/26/1981";0,8572
"06/29/1981";0,8804
"06/30/1981";0,9232
"07/01/1981";0,96
"07/02/1981";0,943
"07/06/1981";0,952
"07/07/1981";0,9125
"07/08/1981";0,924
"07/09/1981";0,9325
"07/10/1981";0,9725
"07/13/1981";1,0125
"07/14/1981";0,982
"07/15/1981";1,0015
"07/16/1981";1,0205
"07/17/1981";1,0265
"07/20/1981";1,0665
"07/21/1981";1,1065
"07/22/1981";1,1665
"07/23/1981";1,296
"07/24/1981";1,2545
"07/27/1981";1,261
"07/28/1981";1,297
"07/29/1981";1,269
"07/30/1981";1,2085
"07/31/1981";1,2315
"08/03/1981";1,1575
"08/04/1981";1,1545
"08/05/1981";1,128
"08/06/1981";1,185
"08/07/1981";1,1455
"08/10/1981";1,173
"08/11/1981";1,1615
"08/12/1981";1,175
"08/13/1981";1,266
"08/14/1981";1,223
"08/17/1981";1,2265
"08/18/1981";1,1715
"08/19/1981";1,179
"08/20/1981";1,137
"08/21/1981";1,1245
"08/24/1981";1,0805
"08/25/1981";1,0925
"08/26/1981";1,0462
"08/27/1981";1,0512
"08/28/1981";1,0336
"08/31/1981";0,9846
"09/01/1981";0,9745
"09/02/1981";1,0145
"09/03/1981";1,0545
"09/04/1981";1,073
"09/08/1981";1,059
"09/09/1981";1,099
"09/10/1981";1,1265
"09/11/1981";1,1575
"09/14/1981";1,167
"09/15/1981";1,1515
"09/16/1981";1,127
"09/17/1981";1,167
"09/18/1981";1,207
"09/21/1981";1,2545
"09/22/1981";1,213
"09/23/1981";1,2015
"09/24/1981";1,243
"09/25/1981";1,3145
"09/28/1981";1,29
"09/29/1981";1,27
"09/30/1981";1,2915
"10/01/1981";1,301
"10/02/1981";1,3295
"10/05/1981";1,3285
"10/06/1981";1,3515
"10/07/1981";1,3345
"10/08/1981";1,3295
"10/09/1981";1,313
"10/12/1981";1,298
"10/13/1981";1,345
"10/14/1981";1,324
"10/15/1981";1,3655
"10/16/1981";1,3525
"10/19/1981";1,3375
"10/20/1981";1,301
"10/21/1981";1,333
"10/22/1981";1,3465
"10/23/1981";1,3835
"10/26/1981";1,385
"10/27/1981";1,371
"10/28/1981";1,4295
"10/29/1981";1,428
"10/30/1981";1,411
"11/02/1981";1,444
"11/03/1981";1,4835
"11/04/1981";1,497
"11/05/1981";1,4965
"11/06/1981";1,461
"11/09/1981";1,45
"11/10/1981";1,4365
"11/11/1981";1,4445
"11/12/1981";1,4885
"11/13/1981";1,468
"11/16/1981";1,4495
"11/17/1981";1,457
"11/18/1981";1,4715
"11/19/1981";1,4705
"11/20/1981";1,454
"11/23/1981";1,4325
"11/24/1981";1,3827
"11/25/1981";1,3796
"11/27/1981";1,3269
"11/30/1981";1,3108
"12/01/1981";1,2825
"12/02/1981";1,31
"12/03/1981";1,3195
"12/04/1981";1,3225
"12/07/1981";1,3625
"12/08/1981";1,3605
"12/09/1981";1,337
"12/10/1981";1,335
"12/11/1981";1,375
"12/14/1981";1,3885
"12/15/1981";1,377
"12/16/1981";1,377
"12/17/1981";1,3845
"12/18/1981";1,37
"12/21/1981";1,363
"12/22/1981";1,397
"12/23/1981";1,396
"12/28/1981";1,3925
"12/29/1981";1,3935
"12/30/1981";1,39
"12/31/1981";1,397
"01/04/1982";1,424
"01/05/1982";1,432
"01/06/1982";1,4205
"01/07/1982";1,396
"01/08/1982";1,3835
"01/11/1982";1,399
"01/12/1982";1,3875
"01/13/1982";1,3705
"01/14/1982";1,3755
"01/15/1982";1,3655
"01/18/1982";1,356
"01/19/1982";1,3585
"01/20/1982";1,396
"01/21/1982";1,3845
"01/22/1982";1,399
"01/25/1982";1,3965
"01/26/1982";1,4305
"01/27/1982";1,449
"01/28/1982";1,44
"01/29/1982";1,4915
"02/01/1982";1,487
"02/02/1982";1,4835
"02/03/1982";1,499
"02/04/1982";1,5365
"02/05/1982";1,505
"02/08/1982";1,493
"02/09/1982";1,5475
"02/10/1982";1,5775
"02/11/1982";1,597
"02/12/1982";1,587
"02/16/1982";1,5915
"02/17/1982";1,5835
"02/18/1982";1,5625
"02/19/1982";1,5205
"02/22/1982";1,5125
"02/23/1982";1,4903
"02/24/1982";1,5055
"02/25/1982";1,4775
"02/26/1982";1,438
"03/01/1982";1,4295
"03/02/1982";1,4305
"03/03/1982";1,4475
"03/04/1982";1,456
"03/05/1982";1,4585
"03/08/1982";1,483
"03/09/1982";1,4605
"03/10/1982";1,4665
"03/11/1982";1,4275
"03/12/1982";1,4385
"03/15/1982";1,3985
"03/16/1982";1,3585
"03/17/1982";1,3285
"03/18/1982";1,2945
"03/19/1982";1,315
"03/22/1982";1,3445
"03/23/1982";1,368
"03/24/1982";1,293
"03/25/1982";1,2595
"03/26/1982";1,273
"03/29/1982";1,259
"03/30/1982";1,323
"03/31/1982";1,2855
"04/01/1982";1,3485
"04/02/1982";1,3495
"04/05/1982";1,354
"04/06/1982";1,335
"04/07/1982";1,372
"04/08/1982";1,383
"04/12/1982";1,3755
"04/13/1982";1,34
"04/14/1982";1,3355
"04/15/1982";1,3675
"04/16/1982";1,347
"04/19/1982";1,3045
"04/20/1982";1,3195
"04/21/1982";1,36
"04/22/1982";1,3425
"04/23/1982";1,3685
"04/26/1982";1,4095
"04/27/1982";1,376
"04/28/1982";1,3365
"04/29/1982";1,3415
"04/30/1982";1,3178
"05/03/1982";1,29
"05/04/1982";1,261
"05/05/1982";1,251
"05/06/1982";1,2225
"05/07/1982";1,217
"05/10/1982";1,248
"05/11/1982";1,2435
"05/12/1982";1,2775
"05/13/1982";1,2775
"05/14/1982";1,248
"05/17/1982";1,234
"05/18/1982";1,24
"05/19/1982";1,2245
"05/20/1982";1,2275
"05/21/1982";1,264
"05/24/1982";1,256
"05/25/1982";1,2865
"05/26/1982";1,329
"05/27/1982";1,372
"05/28/1982";1,3825
"06/01/1982";1,3375
"06/02/1982";1,361
"06/03/1982";1,3475
"06/04/1982";1,374
"06/07/1982";1,407
"06/08/1982";1,3935
"06/09/1982";1,371
"06/10/1982";1,3895
"06/11/1982";1,3875
"06/14/1982";1,3535
"06/15/1982";1,3635
"06/16/1982";1,3835
"06/17/1982";1,379
"06/18/1982";1,378
"06/21/1982";1,3695
"06/22/1982";1,3755
"06/23/1982";1,391
"06/24/1982";1,4045
"06/25/1982";1,3743
"06/28/1982";1,3596
"06/29/1982";1,3684
"06/30/1982";1,3488
"07/01/1982";1,318
"07/02/1982";1,278
"07/06/1982";1,238
"07/07/1982";1,231
"07/08/1982";1,2055
"07/09/1982";1,213
"07/12/1982";1,204
"07/13/1982";1,2275
"07/14/1982";1,2555
"07/15/1982";1,2375
"07/16/1982";1,25
