"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",ano,mes,uf
5.0,15,"954,4","23,1","4,9","1,4",2016,9,SP
11.0,"57,4","951,9","24,5","5,2","1,6",2016,10,SP
16.0,"138,2","951,1",24,"5,1","1,4",2016,11,SP
18.0,"250,4","951,4","24,5","6,2","1,4",2016,12,SP
23.0,"161,6","952,2",24,"3,7","1,1",2017,1,SP
12.0,"123,8","951,8","24,9","3,4","1,1",2017,2,SP
9.0,"107,8","952,3","24,7","4,5","1,2",2017,3,SP
11.0,"84,2","953,6",23,"4,4","1,2",2017,4,SP
11.0,104,"954,7","21,3","3,4","1,1",2017,5,SP
4.0,"2,2","957,2","18,9","3,5",1,2017,6,SP
0.0,0,"960,7","17,9","3,6","1,2",2017,7,SP
4.0,"10,8","955,4","21,4","5,1","1,4",2017,8,SP
2.0,"7,4","955,6",24,"3,4","1,3",2017,9,SP
11.0,"73,6","951,7","25,5","4,2","1,5",2017,10,SP
15.0,"253,6","950,4",24,"4,4","1,4",2017,11,SP
15.0,"293,2","950,3","24,7","5,5","1,3",2017,12,SP
20.0,"266,8","951,5","24,5","3,6","1,2",2018,1,SP
16.0,95,951,"24,2","3,8","1,2",2018,2,SP
12.0,65,"951,2","25,4","4,1","1,1",2018,3,SP
9.0,"17,4","954,8","22,5","2,6",1,2018,4,SP
6.0,"11,8","956,1","20,1",3,1,2018,5,SP
3.0,"19,8","956,9","20,6","3,9",1,2018,6,SP
1.0,"2,8","956,9","19,7","3,4",1,2018,7,SP
3.0,,,"19,7",4,,2018,8,SP
6.0,,,"24,5","5,3",,2018,9,SP
11.0,"94,4","951,5","25,3","5,5","1,3",2018,10,SP
,,"951,3","23,8","4,5","1,3",2018,11,SP
9.0,22,"951,8","25,3","3,7","1,2",2018,12,SP
,,"953,5","25,9","3,9","1,1",2019,1,SP
15.0,153,"951,6","24,7","4,4","1,1",2019,2,SP
31.0,"94,8","953,2","24,1","3,8","1,1",2019,3,SP
,,953,"23,3","3,3",1,2019,4,SP
,,"954,3","21,2","3,6",",9",2019,5,SP
,,"957,8",19,4,1,2019,6,SP
,,"957,2","18,6","4,9","1,1",2019,7,SP
4.0,"1,6","957,7","21,2",4,"1,3",2019,8,SP
1.0,",6","953,6","25,3","4,8","1,4",2019,9,SP
6.0,"22,4","951,7","26,1","4,5","1,4",2019,10,SP
18.0,"135,2","950,5","25,1","3,6","1,2",2019,11,SP
21.0,"241,8","951,2","24,6","3,3","1,1",2019,12,SP
25.0,"262,8","950,4","24,7","3,5","1,1",2020,1,SP
21.0,"195,6",952,"24,1","4,5","1,1",2020,2,SP
12.0,"126,2","952,6","23,7","3,5","1,1",2020,3,SP
9.0,"28,2","954,4","22,1","3,7",1,2020,4,SP
9.0,"19,6","956,2","18,4","3,6",1,2020,5,SP
4.0,"1,8","956,6","20,2","3,6",1,2020,6,SP
0.0,0,"956,3","20,3",3,1,2020,7,SP
1.0,"1,8","956,3","21,1","3,9","1,3",2020,8,SP
4.0,"19,6","953,7","25,4","3,2","1,2",2020,9,SP
10.0,"69,2",951,"26,5","5,2","1,5",2020,10,SP
10.0,"68,2","951,5","25,1","3,8","1,4",2020,11,SP
27.0,"334,8","951,2","24,4","5,1","1,1",2020,12,SP
18.0,"211,2","951,4","24,6","3,3",1,2021,1,SP
14.0,"74,4","950,3","24,3","3,3","1,1",2021,2,SP
13.0,"37,8",952,"24,4","3,3",1,2021,3,SP
8.0,"62,6","953,6","21,9","2,8","1,1",2021,4,SP
3.0,"4,8","955,3","20,5",3,1,2021,5,SP
1.0,"7,4","956,4","19,6","3,1",1,2021,6,SP
,,"958,2","17,8","3,8","1,1",2021,7,SP
,,,,"3,2",,2021,8,SP
,,,,,,2021,9,SP
,,,,,,2021,10,SP
9.0,"127,2","949,9","24,9","3,5","1,3",2021,11,SP
16.0,"125,2","949,3","24,2","3,6","1,1",2021,12,SP
19.0,"410,2","950,8","24,2","3,2",1,2022,1,SP
14.0,218,"951,2","24,6","2,8",1,2022,2,SP
10.0,,952,"25,2",3,1,2022,3,SP
,,,,,,2022,4,SP
,,,,,,2022,5,SP
,,,,,,2022,6,SP
,,,,,,2022,7,SP
,,,,,,2022,8,SP
,,,,,,2022,9,SP
7.0,,"952,3","24,5","4,2","1,3",2022,10,SP
13.0,"146,6","951,3","23,4","3,6","1,4",2022,11,SP
18.0,"180,2","950,1","23,8","3,8","1,2",2022,12,SP
22.0,"346,6","951,5","23,6","3,9","1,1",2023,1,SP
21.0,"91,6","952,7","24,1","4,4","1,1",2023,2,SP
18.0,"60,2","953,3","24,1","4,4",1,2023,3,SP
16.0,"147,2","953,1","22,1","3,5",1,2023,4,SP
5.0,,"955,8","20,3","2,7",",9",2023,5,SP
8.0,,"957,9","18,1","2,7",",9",2023,6,SP
1.0,,"957,4","21,1","4,9",1,2023,7,SP
5.0,,"954,9","22,6","3,7","1,2",2023,8,SP
5.0,"17,6","953,1","26,4","4,1","1,3",2023,9,SP
11.0,,"951,1","26,9","4,1","1,2",2023,10,SP
7.0,,"950,9","27,3","4,2","1,2",2023,11,SP
11.0,139,951,"26,7","3,8","1,2",2023,12,SP
11.0,,"951,3","25,7","3,6","1,1",2024,1,SP
11.0,,953,"25,1","3,8",1,2024,2,SP
14.0,"155,6","952,5","25,6","3,7",1,2024,3,SP
7.0,,"953,2",25,"2,2",",9",2024,4,SP
,,"954,6",,"3,3",",9",2024,5,SP
,,,,"2,5",,2024,6,SP
,,,,"2,9",,2024,7,SP
,,"956,6",,"4,3","1,1",2024,8,SP
,,,,"2,8",,2024,9,SP
,,,,,,2024,10,SP
,,,,,,2024,11,SP
,,,,,,2024,12,SP
,,,,,,2025,1,SP
,,,,,,2025,2,SP
,,,,,,2025,3,SP
11.0,,,"22,7","2,4",,2025,4,SP
7.0,"16,6","956,8","19,9","2,6",",9",2025,5,SP
7.0,27,957,"18,9","4,2",",9",2025,6,SP
2.0,"5,8","958,8","18,9","2,4",1,2025,7,SP
2.0,,,,,,2025,8,SP
19.0,264,"967,2","25,7","8,2","1,8",2010,1,MS
14.0,"110,2","967,8","26,8","5,1","1,9",2010,2,MS
11.0,81,968,"25,9","6,6","1,6",2010,3,MS
7.0,"61,4","971,4","23,3",5,"1,6",2010,4,MS
15.0,"201,4","972,5","18,3","8,6","1,6",2010,5,MS
7.0,10,974,"19,9","6,2","1,8",2010,6,MS
7.0,"85,8","973,9","18,6","6,1","2,2",2010,7,MS
2.0,"3,8","973,6","20,1","6,6","2,1",2010,8,MS
10.0,"255,8","969,9","22,4","6,9","2,1",2010,9,MS
14.0,"167,8","969,4",22,"6,1","1,9",2010,10,MS
9.0,"91,2",967,"23,5","6,2","1,8",2010,11,MS
16.0,141,"964,8","25,4","5,8","1,8",2010,12,MS
18.0,"118,6","965,8",26,"9,1","1,3",2011,1,MS
20.0,"287,4","967,4","25,3","5,6","1,5",2011,2,MS
14.0,137,"967,7","24,7","5,4","1,8",2011,3,MS
14.0,"127,8","970,4","22,9","5,2","1,4",2011,4,MS
5.0,"27,8","973,3","19,3","4,6","1,3",2011,5,MS
8.0,"77,4","972,8","17,7","5,7","1,8",2011,6,MS
8.0,"93,8","972,3","19,7","6,8","1,8",2011,7,MS
9.0,"46,8","971,9","20,4","6,9","2,3",2011,8,MS
7.0,"51,8","972,3",22,7,"1,9",2011,9,MS
14.0,220,"967,8","23,8","7,3","2,1",2011,10,MS
7.0,"175,2","967,9","24,3","5,6",2,2011,11,MS
7.0,"84,2","966,7","25,9","5,5","1,5",2011,12,MS
15.0,"238,8","966,8",26,"5,6","1,6",2012,1,MS
18.0,"181,2","968,1","26,1","6,9","1,2",2012,2,MS
11.0,"128,8","969,9","24,5",6,",9",2012,3,MS
15.0,"157,8",970,"22,9","4,9",",9",2012,4,MS
10.0,"51,2","972,8","20,3","6,7","1,1",2012,5,MS
14.0,"273,2","972,9","18,8","4,5","1,2",2012,6,MS
8.0,"19,4","973,6","18,2",5,"1,2",2012,7,MS
4.0,"19,2","974,3","22,5","6,6","2,2",2012,8,MS
6.0,"100,4","971,5","23,6","6,2","1,6",2012,9,MS
