,produto,ano,sh_area_plantada_mil_ha_list,sh_producao_mil_t_list,sh_produtividade_mil_ha_mil_t_list,sh_rotulos_ano_agricola,lev_area_plantada_mil_ha_list,lev_producao_mil_t_list,lev_produtividade_mil_ha_mil_t_list,n_levantamentos,levantamentos_descricoes_lista,lev_rotulos_ano_agricola,od_estoque_inicial_1000t_list,od_producao_1000t_list,od_importacao_1000t_list,od_consumo_1000t_list,od_exportacao_1000t_list,od_estoque_final_1000t_list,od_rotulos_ano_agricola,vlr_custo_variavel_ha_mensal,vlr_custo_variavel_unidade_mensal,vlr_custo_fixo_ha_mensal,vlr_custo_fixo_unidade_mensal,vlr_renda_fator_ha_mensal,vlr_renda_fator_unidade_mensal,valor_produto_kg_mensal,ipca_indice_mensal,dolar_preco_mensal
590,casa de alvenaria p/ sube,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 20000.0, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
591,casa de alvenaria p/ sube,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 25000.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
592,casa de apoio,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
593,casa de bombas de alvenar,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
594,casa de farinha,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
595,casa de farinha,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
596,casa de fermentacao,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
597,casa de lavagem de epi's,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
598,casa de lavagem de epi's,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
599,casa de madeira,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
600,casa de madeira,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
601,casa sede,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
602,casa sede de alvenaria,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
603,casa sede de alvenaria,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
604,castanha de babacu,2024,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, 15039.57, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 13.96, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 98.25, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 0.13, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 56.72, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 0.02, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.33, 3.55, 3.48]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
605,castanha de babacu,2025,,,,,,,,,,,,,,,,,,,,,,,,"[3.43, 3.85, 3.75, 3.75, 3.75, 4.0, 4.0, 4.83, 5.0, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
606,castanha de caju,2024,,,,,,,,,,,,,,,,,,"[nan, nan, 2401.19, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 5.34, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 263.95, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.59, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 121.09, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.27, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.295, 3.835, 4.0]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
607,castanha de caju,2025,,,,,,,,,,,,,,,,,,"[nan, nan, 2371.85, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 5.27, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 269.6, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.6, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 61.82, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.14, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[4.01, 3.99, 3.955, 4.18, 4.385, 4.5, 4.49, 6.5, 4.7, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
608,castanha do brasil,2024,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, 7993.65, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 4.31, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 12.87, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 0.01, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, 7.0, 6.8]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
609,castanha do brasil,2025,,,,,,,,,,,,,,,,,,,,,,,,"[7.0, 7.72, 10.105, 11.115, 13.63, 13.875, 15.5, 15.5, 23.52, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
610,casulo de seda,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 37.97, 34.06, 32.49]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
611,casulo de seda,2025,,,,,,,,,,,,,,,,,,"[nan, nan, 116070.34, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 36.85, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 11834.9, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 3.76, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 8986.34, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 2.85, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[36.94, 36.94, 35.99, 34.0, 34.02, 35.0, 35.0, 33.1, 33.0, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
612,caulim,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, 4.4, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
613,cavador,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 46.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
614,cavalete de ferro gusa,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 55.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
615,cdo - taxa de cooperacao,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.02, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
616,cdo - taxa de cooperacao,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 0.02, nan, nan, nan, 0.02, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
617,cebola,2024,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, 32053.53, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 1.28, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 2757.23, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 0.11, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 2044.05, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 0.08, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.725, 1.33, 1.1]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
618,cebola,2025,,,,,,,,,,,,,,,,,,,,,,,,"[1.12, 1.21, 1.24, 1.31, 2.1100000000000003, 2.14, 1.55, 1.26, 1.165, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
619,celebro,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 35.0, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
620,celebro,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 55.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
621,cellerate,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 165.29000000000002, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
622,cellerate,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 236.99, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
623,centeio,2024,[np.float64(1.9)],[np.float64(3.9)],[np.float64(2.0526315789473686)],2024,[np.float64(26.6)],[np.float64(52.199999999999996)],[np.float64(1.9624060150375937)],12.0,"['10º LEV             ', '11º LEV             ', '12º LEV             ', '1º LEV              ', '2º LEV              ', '3º LEV              ', '4º LEV              ', '5º LEV              ', '6º LEV              ', '7º LEV              ', '8º LEV              ', '9º LEV              ']",2024,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.41, 1.41, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
624,centrifuga,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 5000.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
625,cera alveolada,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 70.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
626,cerca,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
627,cerca,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
628,cercobin,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 75.0, 58.98, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
629,cercobin,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 77.375, nan, nan, nan, 57.97, 72.19, 75.0, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
630,cerconil,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 38.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
631,certero,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 165.5, 169.3, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
632,certero,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 172.9, nan, nan, nan, 178.785, nan, 150.72, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
633,certeza,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 135.0, 141.5, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
634,certeza,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 131.0, nan, nan, nan, 141.5, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
635,cevada,2024,[np.float64(133.4)],[np.float64(516.5)],[np.float64(3.871814092953523)],2024,[np.float64(1534.0)],[np.float64(5726.2)],[np.float64(3.7328552803129074)],12.0,"['10º LEV             ', '11º LEV             ', '12º LEV             ', '1º LEV              ', '2º LEV              ', '3º LEV              ', '4º LEV              ', '5º LEV              ', '6º LEV              ', '7º LEV              ', '8º LEV              ', '9º LEV              ']",2024,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.3599999999999999, 1.37, 1.36]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
636,cevada,2025,,,,,,,,,,,,,,,,,,,,,,,,"[1.38, 1.49, 1.52, 1.4, 1.37, 1.3, 1.28, 1.28, 1.25, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
637,chapeu,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, 25.0, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
638,charrua 430 sc,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 75.79, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
639,charrua 430 sc,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 75.79, nan, nan, nan, 75.79, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
640,cinto de seguranca,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, 200.0, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
641,cipermetrina,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 35.0, 46.725, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
642,cipermetrina,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 45.8, nan, nan, nan, 49.5, nan, 72.3, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
643,classic,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 138.0, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
644,classic,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 138.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
645,classificacao de sementes,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 15800.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
646,clavengo,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 23.92, nan, nan, nan, 22.32, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
