,Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",latitude,longitude,estacao,geometry,estado
64483,2014-06-30,8.0,"18,6","987,1","23,6","5,6","1,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64484,2014-07-31,3.0,"15,4","989,6",23,"5,8","1,9",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64485,2014-08-31,2.0,",6","988,1","23,5","5,9","2,1",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64486,2014-09-30,1.0,"1,4","985,9","25,8","6,1","2,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64487,2014-10-31,5.0,"83,6","984,9","26,3","8,6","2,5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64488,2014-11-30,8.0,"102,4","982,1","26,1",5,2,-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64489,2014-12-31,,,,,"4,6",,-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64490,2015-01-31,,,,,"4,5",,-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64491,2015-02-28,,,,,"4,5",,-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64492,2015-03-31,,,,,"3,5",,-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64493,2015-04-30,1.0,,,,"4,3",,-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64494,2015-05-31,6.0,"28,2",986,"24,1","4,2","1,3",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64495,2015-06-30,11.0,"11,4","988,6","23,1","4,8","1,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64496,2015-07-31,5.0,4,"988,3","23,4","4,9","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64497,2015-08-31,7.0,"11,8","987,9","23,7","5,5",2,-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64498,2015-09-30,0.0,0,984,"27,7","6,2","2,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64499,2015-10-31,2.0,"6,2","983,8","28,5","6,7","2,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64500,2015-11-30,9.0,"22,8","980,6","29,4","6,8","2,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64501,2015-12-31,2.0,"29,4","982,4","30,1","6,6","2,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64502,2016-01-31,21.0,351,"981,3","27,2","6,4","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64503,2016-02-29,2.0,"3,2","982,9","28,7","4,8","1,9",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64504,2016-03-31,0.0,0,"983,4","29,1","7,2","1,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64505,2016-04-30,2.0,",6","983,5","28,1","6,4","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64506,2016-05-31,3.0,"3,2",986,"25,4","4,6","1,5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64507,2016-06-30,3.0,"23,4","987,9","23,8","5,4","1,5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64508,2016-07-31,5.0,"7,2","988,1",23,"5,8","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64509,2016-08-31,3.0,8,987,"24,6","5,9","2,1",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64510,2016-09-30,2.0,"30,8","985,7","26,3","5,7","2,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64511,2016-10-31,5.0,"65,6","983,2","26,9","6,2","2,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64512,2016-11-30,14.0,"219,2","982,2",26,"5,2",",7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64513,2016-12-31,12.0,168,"982,2",26,"5,8",",4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64514,2017-01-31,1.0,9,"982,3","28,6",5,",6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64515,2017-02-28,,,"982,6","26,3","4,6",",4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64516,2017-03-31,,,"982,2","27,2","3,9",",3",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64517,2017-04-30,,,"983,9","25,9","3,7",",3",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64518,2017-05-31,,,"985,5","24,5",3,",3",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64519,2017-06-30,,,"987,6","23,7","4,8",",5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64520,2017-07-31,,,"991,7","21,4","5,2",",6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64521,2017-08-31,,0,"987,6",23,"4,7",",6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64522,2017-09-30,0.0,0,"988,8","24,4",5,1,-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64523,2017-10-31,0.0,0,"983,7","27,7","5,2","1,3",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64524,2017-11-30,5.0,"37,2","981,6","26,3","4,5",",4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64525,2017-12-31,14.0,"266,8","981,1","25,9",6,",1",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64526,2018-01-31,6.0,15,"981,8","28,1","5,1",",5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64527,2018-02-28,11.0,"176,4","981,4","26,3","4,3",",7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64528,2018-03-31,10.0,"130,6","981,4","26,4","6,2",",7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64529,2018-04-30,13.0,"30,4","984,7","24,9","4,2",",9",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64530,2018-05-31,2.0,,"985,8","24,6","4,5","1,1",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64531,2018-06-30,6.0,,"988,2","23,6","4,7","1,5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64532,2018-07-31,5.0,"8,8","988,1","22,8","5,5","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64533,2018-08-31,2.0,3,"987,2","25,3","5,3","1,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64534,2018-09-30,1.0,"14,8",984,"26,7","5,8","2,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64535,2018-10-31,9.0,"66,8","982,4","27,4","6,9","2,2",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64536,2018-11-30,11.0,91,"982,6","26,1","6,2","1,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64537,2018-12-31,15.0,"172,8","982,5","25,6","6,2","1,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64538,2019-01-31,3.0,"11,8","983,8","28,3","5,3","1,9",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64539,2019-02-28,6.0,"40,4","981,2","29,3","9,5","1,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64540,2019-03-31,11.0,87,"982,3","28,4","5,8","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64541,2019-04-30,7.0,"39,8","982,7","27,2",5,"1,5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64542,2019-05-31,3.0,"4,4","983,9","26,2","5,2","1,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64543,2019-06-30,6.0,"10,2","988,2","23,9","5,4","1,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64544,2019-07-31,5.0,5,"988,2","22,7","5,3","1,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64545,2019-08-31,7.0,"12,6","989,5","23,7","7,5","2,1",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64546,2019-09-30,1.0,",4",986,26,"6,1","2,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64547,2019-10-31,4.0,42,"983,2","27,8","7,3","2,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64548,2019-11-30,6.0,"47,8","980,8","28,9","6,4","2,3",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64549,2019-12-31,13.0,39,"981,5","28,6","6,8","2,5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64550,2020-01-31,12.0,"136,8","980,9","28,1","6,4","1,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64551,2020-02-29,9.0,139,982,"28,2",8,"1,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64552,2020-03-31,18.0,"185,8","982,8","25,5","6,9","1,2",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64553,2020-04-30,6.0,"15,6","984,4","25,1","4,2","1,3",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64554,2020-05-31,9.0,"74,6","986,3","23,3","3,8","1,3",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64555,2020-06-30,2.0,"2,6","987,5","22,4","5,1","1,5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64556,2020-07-31,10.0,"35,6","987,8","22,2","5,7","1,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64557,2020-08-31,8.0,8,"987,9","23,1","5,7","2,1",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64558,2020-09-30,2.0,"3,4","985,8","26,4","6,9","2,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64559,2020-10-31,10.0,"57,4","982,2","27,6","6,7","2,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64560,2020-11-30,19.0,"108,8","982,7","24,9","5,8","1,9",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64561,2020-12-31,4.0,"18,2","981,6","27,7",6,"2,3",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64562,2021-01-31,6.0,"15,2","981,8","28,5","6,2","2,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64563,2021-02-28,13.0,"170,8","981,1","26,5","6,1","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64564,2021-03-31,9.0,63,982,"26,6",6,"1,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64565,2021-04-30,8.0,"92,2","983,1","25,4","8,3","1,5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64566,2021-05-31,1.0,,"985,4",24,"5,1","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64567,2021-06-30,1.0,1,"986,7","23,4","5,4","1,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64568,2021-07-31,1.0,",4","988,7",23,5,"1,9",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64569,2021-08-31,6.0,"8,6","988,4","23,5","6,4","2,3",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64570,2021-09-30,2.0,2,985,27,"5,4","2,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64571,2021-10-31,6.0,"76,8","982,7","27,6","6,7","2,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64572,2021-11-30,17.0,"218,4","981,2","25,3","6,8","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64573,2021-12-31,21.0,"462,6","980,5","24,9","6,4","1,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64574,2022-01-31,11.0,"117,6","981,9",26,"5,8","1,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64575,2022-02-28,14.0,"123,8","981,5","26,2","5,4","1,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64576,2022-03-31,6.0,"16,8","982,4","26,6","6,4","1,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64577,2022-04-30,5.0,,"982,7","26,4","6,3","1,5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64578,2022-05-31,3.0,"3,8","985,5","23,7","4,7","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64579,2022-06-30,1.0,",2","986,4","21,6","5,2","1,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64580,2022-07-31,2.0,3,"988,1",23,"6,2","1,9",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64581,2022-08-31,4.0,"6,4","987,6","23,4",6,"2,3",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64582,2022-09-30,1.0,",4","985,4","25,2","4,9","2,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64583,2022-10-31,6.0,,"983,3","27,4","6,5","2,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64584,2022-11-30,11.0,,,"25,7",6,,-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64585,2022-12-31,24.0,"331,2","981,1","24,6","5,8","1,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64586,2023-01-31,13.0,114,"982,2","26,1","8,8","1,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64587,2023-02-28,4.0,"5,4","982,5","27,3","5,8","1,8",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64588,2023-03-31,8.0,"14,2","983,1","27,5",6,2,-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64589,2023-04-30,,,"982,4","26,3","5,8","1,5",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64590,2023-05-31,,,"985,6","24,1","4,6","1,4",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64591,2023-06-30,,,"988,2","22,7","5,4","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64592,2023-07-31,,,"988,5","22,9","4,9","1,7",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64593,2023-08-31,,,"985,9","25,2","6,9","2,1",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
64594,2023-09-30,,,"985,3","26,6",6,"2,6",-16.57555554,-41.48555555,ITAOBIM,POINT (-41.48555555 -16.57555554),MG
